cls,xmin,ymin,xmax,ymax,name
14.0,20.0,138.0,374.0,499.0,2011_006419.xml
14.0,56.0,2.0,182.0,127.0,2011_006420.xml
14.0,217.0,95.0,284.0,309.0,2011_006422.xml
14.0,198.0,74.0,316.0,384.0,2011_006423.xml
14.0,66.0,55.0,268.0,368.0,2011_006424.xml
14.0,83.0,43.0,212.0,350.0,2011_006425.xml
14.0,316.0,92.0,421.0,338.0,2011_006425.xml
14.0,26.0,47.0,229.0,369.0,2011_006426.xml
14.0,141.0,51.0,253.0,260.0,2011_006432.xml
14.0,120.0,127.0,214.0,374.0,2011_006435.xml
14.0,48.0,19.0,394.0,332.0,2011_006436.xml
14.0,94.0,25.0,216.0,338.0,2011_006438.xml
14.0,361.0,57.0,424.0,257.0,2011_006438.xml
14.0,92.0,35.0,147.0,303.0,2011_006438.xml
14.0,197.0,11.0,293.0,315.0,2011_006438.xml
14.0,415.0,48.0,472.0,225.0,2011_006438.xml
14.0,226.0,42.0,499.0,374.0,2011_006440.xml
14.0,388.0,89.0,467.0,314.0,2011_006441.xml
14.0,61.0,163.0,142.0,255.0,2011_006441.xml
14.0,295.0,103.0,382.0,318.0,2011_006441.xml
14.0,230.0,116.0,299.0,311.0,2011_006441.xml
14.0,31.0,41.0,182.0,290.0,2011_006442.xml
14.0,209.0,138.0,317.0,463.0,2011_006442.xml
14.0,276.0,216.0,326.0,374.0,2011_006443.xml
14.0,166.0,110.0,273.0,301.0,2011_006448.xml
14.0,23.0,45.0,210.0,374.0,2011_006453.xml
14.0,259.0,95.0,324.0,234.0,2011_006454.xml
14.0,132.0,36.0,284.0,488.0,2011_006456.xml
14.0,0.0,92.0,36.0,179.0,2011_006459.xml
14.0,91.0,203.0,121.0,291.0,2011_006463.xml
14.0,0.0,75.0,434.0,344.0,2011_006471.xml
14.0,360.0,64.0,482.0,312.0,2011_006474.xml
14.0,143.0,139.0,248.0,311.0,2011_006474.xml
14.0,0.0,83.0,170.0,374.0,2011_006475.xml
14.0,265.0,91.0,499.0,374.0,2011_006475.xml
14.0,0.0,47.0,241.0,374.0,2011_006477.xml
14.0,167.0,104.0,374.0,499.0,2011_006480.xml
14.0,0.0,187.0,165.0,497.0,2011_006480.xml
14.0,151.0,91.0,226.0,225.0,2011_006481.xml
14.0,107.0,121.0,206.0,236.0,2011_006485.xml
14.0,74.0,77.0,499.0,374.0,2011_006486.xml
14.0,164.0,58.0,270.0,284.0,2011_006488.xml
14.0,302.0,179.0,363.0,330.0,2011_006489.xml
14.0,209.0,170.0,273.0,299.0,2011_006489.xml
14.0,442.0,192.0,484.0,325.0,2011_006489.xml
14.0,73.0,58.0,219.0,277.0,2011_006492.xml
14.0,177.0,35.0,272.0,302.0,2011_006494.xml
14.0,105.0,80.0,167.0,215.0,2011_006494.xml
14.0,315.0,78.0,354.0,174.0,2011_006494.xml
14.0,146.0,140.0,364.0,499.0,2011_006496.xml
14.0,14.0,134.0,237.0,499.0,2011_006496.xml
14.0,118.0,59.0,499.0,307.0,2011_006500.xml
14.0,155.0,1.0,499.0,295.0,2011_006500.xml
14.0,0.0,125.0,239.0,319.0,2011_006502.xml
14.0,320.0,178.0,433.0,299.0,2011_006502.xml
14.0,185.0,134.0,249.0,287.0,2011_006503.xml
14.0,103.0,250.0,320.0,408.0,2011_006503.xml
14.0,165.0,108.0,215.0,206.0,2011_006503.xml
14.0,0.0,18.0,324.0,499.0,2011_006504.xml
14.0,2.0,1.0,332.0,368.0,2011_006506.xml
14.0,8.0,0.0,194.0,216.0,2011_006511.xml
14.0,151.0,68.0,379.0,332.0,2011_006512.xml
14.0,345.0,95.0,417.0,207.0,2011_006513.xml
14.0,16.0,0.0,499.0,333.0,2011_006514.xml
14.0,78.0,114.0,313.0,374.0,2011_006515.xml
14.0,207.0,128.0,326.0,343.0,2011_006516.xml
14.0,0.0,0.0,239.0,287.0,2011_006517.xml
14.0,0.0,0.0,374.0,499.0,2011_006529.xml
14.0,53.0,60.0,423.0,495.0,2011_006531.xml
14.0,228.0,129.0,424.0,374.0,2011_006532.xml
14.0,118.0,214.0,236.0,374.0,2011_006532.xml
14.0,200.0,27.0,443.0,499.0,2011_006533.xml
14.0,57.0,240.0,202.0,499.0,2011_006534.xml
14.0,0.0,171.0,48.0,356.0,2011_006534.xml
14.0,150.0,223.0,307.0,499.0,2011_006534.xml
14.0,388.0,130.0,432.0,291.0,2011_006535.xml
14.0,361.0,189.0,392.0,256.0,2011_006535.xml
14.0,20.0,163.0,50.0,244.0,2011_006535.xml
14.0,334.0,72.0,412.0,212.0,2011_006538.xml
14.0,441.0,66.0,472.0,154.0,2011_006538.xml
14.0,150.0,71.0,220.0,196.0,2011_006538.xml
14.0,429.0,111.0,499.0,277.0,2011_006539.xml
14.0,172.0,130.0,248.0,294.0,2011_006541.xml
14.0,276.0,75.0,342.0,275.0,2011_006541.xml
14.0,294.0,21.0,445.0,309.0,2011_006542.xml
14.0,143.0,69.0,361.0,245.0,2011_006546.xml
14.0,192.0,18.0,499.0,401.0,2011_006548.xml
14.0,222.0,80.0,462.0,374.0,2011_006549.xml
14.0,239.0,66.0,333.0,239.0,2011_006549.xml
14.0,125.0,81.0,261.0,211.0,2011_006554.xml
14.0,79.0,123.0,152.0,209.0,2011_006555.xml
14.0,131.0,243.0,434.0,374.0,2011_006556.xml
14.0,133.0,38.0,366.0,201.0,2011_006557.xml
14.0,222.0,217.0,299.0,407.0,2011_006558.xml
14.0,348.0,242.0,387.0,374.0,2011_006559.xml
14.0,139.0,59.0,298.0,332.0,2011_006560.xml
14.0,158.0,16.0,419.0,287.0,2011_006561.xml
14.0,246.0,31.0,314.0,128.0,2011_006562.xml
14.0,80.0,53.0,312.0,499.0,2011_006566.xml
14.0,124.0,97.0,332.0,464.0,2011_006570.xml
14.0,71.0,21.0,499.0,374.0,2011_006576.xml
14.0,214.0,128.0,258.0,254.0,2011_006577.xml
14.0,173.0,129.0,250.0,311.0,2011_006579.xml
14.0,254.0,118.0,328.0,282.0,2011_006579.xml
14.0,148.0,148.0,306.0,389.0,2011_006580.xml
14.0,126.0,100.0,354.0,332.0,2011_006582.xml
14.0,0.0,21.0,494.0,374.0,2011_006584.xml
14.0,0.0,59.0,289.0,256.0,2011_006585.xml
14.0,6.0,37.0,236.0,493.0,2011_006587.xml
14.0,178.0,259.0,203.0,307.0,2011_006590.xml
14.0,90.0,106.0,195.0,357.0,2011_006595.xml
14.0,177.0,153.0,273.0,297.0,2011_006595.xml
14.0,298.0,132.0,395.0,271.0,2011_006595.xml
14.0,0.0,36.0,234.0,234.0,2011_006596.xml
14.0,227.0,58.0,499.0,309.0,2011_006596.xml
14.0,76.0,98.0,144.0,140.0,2011_006597.xml
14.0,177.0,104.0,314.0,210.0,2011_006597.xml
14.0,312.0,121.0,444.0,286.0,2011_006597.xml
14.0,327.0,112.0,499.0,374.0,2011_006599.xml
14.0,2.0,75.0,133.0,341.0,2011_006599.xml
14.0,36.0,208.0,197.0,320.0,2011_006600.xml
14.0,187.0,85.0,318.0,275.0,2011_006602.xml
14.0,151.0,78.0,238.0,256.0,2011_006603.xml
14.0,164.0,48.0,302.0,307.0,2011_006604.xml
14.0,220.0,141.0,330.0,302.0,2011_006605.xml
14.0,146.0,65.0,221.0,305.0,2011_006605.xml
14.0,160.0,202.0,189.0,235.0,2011_006607.xml
14.0,0.0,18.0,499.0,332.0,2011_006608.xml
14.0,1.0,125.0,221.0,453.0,2011_006609.xml
14.0,56.0,44.0,296.0,420.0,2011_006610.xml
14.0,217.0,12.0,351.0,332.0,2011_006612.xml
14.0,317.0,138.0,434.0,332.0,2011_006612.xml
14.0,197.0,90.0,308.0,253.0,2011_006615.xml
14.0,2.0,21.0,305.0,462.0,2011_006617.xml
14.0,217.0,0.0,499.0,374.0,2011_006618.xml
14.0,297.0,51.0,499.0,374.0,2011_006619.xml
14.0,128.0,60.0,382.0,374.0,2011_006619.xml
14.0,238.0,123.0,275.0,228.0,2011_006623.xml
14.0,392.0,140.0,432.0,216.0,2011_006627.xml
14.0,271.0,145.0,310.0,216.0,2011_006627.xml
14.0,0.0,244.0,182.0,499.0,2011_006631.xml
14.0,35.0,130.0,152.0,313.0,2011_006634.xml
14.0,167.0,128.0,247.0,326.0,2011_006634.xml
14.0,153.0,22.0,281.0,240.0,2011_006636.xml
14.0,354.0,48.0,423.0,270.0,2011_006636.xml
14.0,56.0,166.0,113.0,257.0,2011_006637.xml
14.0,359.0,201.0,422.0,407.0,2011_006638.xml
14.0,134.0,66.0,298.0,263.0,2011_006643.xml
14.0,9.0,20.0,379.0,499.0,2011_006645.xml
14.0,170.0,66.0,324.0,266.0,2011_006648.xml
14.0,97.0,155.0,311.0,499.0,2011_006649.xml
14.0,276.0,100.0,427.0,270.0,2011_006650.xml
14.0,219.0,27.0,342.0,374.0,2011_006651.xml
14.0,13.0,121.0,341.0,499.0,2011_006652.xml
14.0,50.0,35.0,404.0,374.0,2011_006654.xml
14.0,121.0,145.0,146.0,186.0,2011_006655.xml
14.0,75.0,120.0,268.0,387.0,2011_006656.xml
14.0,250.0,171.0,354.0,353.0,2011_006659.xml
14.0,232.0,175.0,303.0,305.0,2011_006659.xml
14.0,103.0,24.0,290.0,499.0,2011_006662.xml
14.0,197.0,51.0,294.0,264.0,2011_006667.xml
14.0,136.0,81.0,213.0,284.0,2011_006667.xml
14.0,135.0,119.0,288.0,332.0,2011_006670.xml
14.0,133.0,169.0,263.0,332.0,2011_006671.xml
14.0,85.0,131.0,379.0,382.0,2011_006672.xml
14.0,265.0,84.0,371.0,288.0,2011_006673.xml
14.0,234.0,64.0,375.0,220.0,2011_006674.xml
14.0,0.0,19.0,173.0,332.0,2011_006675.xml
14.0,383.0,102.0,499.0,332.0,2011_006675.xml
14.0,214.0,105.0,331.0,298.0,2011_006676.xml
14.0,161.0,139.0,287.0,375.0,2011_006677.xml
14.0,176.0,94.0,362.0,377.0,2011_006678.xml
14.0,193.0,151.0,273.0,414.0,2011_006679.xml
14.0,316.0,179.0,344.0,267.0,2011_006679.xml
14.0,6.0,161.0,138.0,374.0,2011_006683.xml
14.0,158.0,168.0,228.0,308.0,2011_006683.xml
14.0,317.0,185.0,368.0,284.0,2011_006683.xml
14.0,258.0,177.0,299.0,270.0,2011_006683.xml
14.0,373.0,173.0,398.0,241.0,2011_006683.xml
14.0,435.0,178.0,461.0,237.0,2011_006683.xml
14.0,233.0,179.0,253.0,231.0,2011_006683.xml
14.0,163.0,41.0,296.0,299.0,2011_006685.xml
14.0,282.0,142.0,496.0,399.0,2011_006687.xml
14.0,351.0,1.0,451.0,227.0,2011_006687.xml
14.0,319.0,24.0,381.0,182.0,2011_006687.xml
14.0,0.0,73.0,371.0,374.0,2011_006688.xml
14.0,9.0,15.0,337.0,492.0,2011_006689.xml
14.0,304.0,7.0,498.0,373.0,2011_006691.xml
14.0,48.0,20.0,151.0,284.0,2011_006692.xml
14.0,79.0,166.0,218.0,346.0,2011_006694.xml
14.0,192.0,122.0,366.0,374.0,2011_006697.xml
14.0,108.0,76.0,344.0,374.0,2011_006698.xml
14.0,268.0,147.0,483.0,354.0,2011_006698.xml
14.0,90.0,100.0,111.0,146.0,2011_006699.xml
14.0,259.0,94.0,289.0,150.0,2011_006699.xml
14.0,158.0,94.0,194.0,169.0,2011_006699.xml
14.0,446.0,94.0,494.0,203.0,2011_006699.xml
14.0,390.0,91.0,423.0,166.0,2011_006699.xml
14.0,99.0,136.0,352.0,374.0,2011_006702.xml
14.0,136.0,47.0,305.0,299.0,2011_006704.xml
14.0,81.0,62.0,142.0,233.0,2011_006706.xml
14.0,125.0,61.0,367.0,374.0,2011_006707.xml
14.0,204.0,26.0,263.0,186.0,2011_006709.xml
14.0,317.0,30.0,380.0,193.0,2011_006709.xml
14.0,82.0,58.0,199.0,329.0,2011_006713.xml
14.0,104.0,146.0,217.0,388.0,2011_006714.xml
14.0,213.0,213.0,290.0,385.0,2011_006714.xml
14.0,202.0,126.0,236.0,205.0,2011_006718.xml
14.0,0.0,0.0,418.0,332.0,2011_006720.xml
14.0,219.0,77.0,368.0,411.0,2011_006721.xml
14.0,0.0,117.0,200.0,374.0,2011_006722.xml
14.0,334.0,104.0,429.0,273.0,2011_006722.xml
14.0,282.0,119.0,355.0,264.0,2011_006722.xml
14.0,117.0,124.0,215.0,392.0,2011_006724.xml
14.0,8.0,148.0,86.0,367.0,2011_006724.xml
14.0,54.0,318.0,124.0,497.0,2011_006725.xml
14.0,180.0,313.0,227.0,390.0,2011_006725.xml
14.0,236.0,321.0,258.0,401.0,2011_006725.xml
14.0,165.0,63.0,372.0,335.0,2011_006726.xml
14.0,64.0,52.0,178.0,348.0,2011_006727.xml
14.0,191.0,47.0,417.0,315.0,2011_006727.xml
14.0,228.0,120.0,406.0,360.0,2011_006728.xml
14.0,118.0,206.0,250.0,291.0,2011_006733.xml
14.0,118.0,182.0,368.0,498.0,2011_006734.xml
14.0,0.0,0.0,499.0,374.0,2011_006737.xml
14.0,322.0,88.0,428.0,245.0,2011_006739.xml
14.0,191.0,92.0,258.0,266.0,2011_006739.xml
14.0,69.0,90.0,121.0,212.0,2011_006739.xml
14.0,0.0,0.0,345.0,304.0,2011_006740.xml
14.0,232.0,115.0,272.0,208.0,2011_006745.xml
14.0,0.0,0.0,261.0,255.0,2011_006748.xml
14.0,312.0,86.0,499.0,374.0,2011_006749.xml
14.0,194.0,4.0,313.0,127.0,2011_006750.xml
14.0,303.0,90.0,357.0,160.0,2011_006750.xml
14.0,65.0,65.0,260.0,499.0,2011_006751.xml
14.0,230.0,112.0,280.0,217.0,2011_006753.xml
14.0,76.0,60.0,272.0,323.0,2011_006756.xml
14.0,190.0,4.0,297.0,268.0,2011_006757.xml
14.0,328.0,61.0,499.0,374.0,2011_006759.xml
14.0,128.0,139.0,378.0,437.0,2011_006763.xml
14.0,40.0,122.0,272.0,374.0,2011_006764.xml
14.0,136.0,17.0,239.0,202.0,2011_006768.xml
14.0,67.0,131.0,322.0,277.0,2011_006769.xml
14.0,157.0,194.0,433.0,374.0,2011_006774.xml
14.0,0.0,280.0,217.0,499.0,2011_006777.xml
14.0,193.0,81.0,228.0,188.0,2011_006778.xml
14.0,288.0,44.0,406.0,262.0,2011_006779.xml
14.0,142.0,34.0,342.0,332.0,2011_006781.xml
14.0,7.0,52.0,125.0,325.0,2011_006781.xml
14.0,99.0,111.0,144.0,218.0,2011_006784.xml
14.0,113.0,146.0,299.0,329.0,2011_006786.xml
14.0,317.0,100.0,454.0,331.0,2011_006788.xml
14.0,65.0,144.0,341.0,499.0,2011_006790.xml
14.0,216.0,120.0,450.0,381.0,2011_006793.xml
14.0,77.0,38.0,375.0,374.0,2011_006794.xml
14.0,220.0,67.0,321.0,499.0,2011_006796.xml
14.0,150.0,102.0,236.0,499.0,2011_006796.xml
14.0,203.0,69.0,245.0,219.0,2011_006798.xml
14.0,199.0,261.0,237.0,361.0,2011_006800.xml
14.0,27.0,263.0,66.0,364.0,2011_006800.xml
14.0,180.0,160.0,210.0,211.0,2011_006801.xml
14.0,108.0,80.0,270.0,381.0,2011_006804.xml
14.0,0.0,0.0,187.0,374.0,2011_006806.xml
14.0,97.0,52.0,324.0,374.0,2011_006807.xml
14.0,21.0,119.0,216.0,374.0,2011_006808.xml
14.0,189.0,95.0,289.0,373.0,2011_006808.xml
14.0,372.0,116.0,430.0,301.0,2011_006808.xml
14.0,87.0,9.0,195.0,135.0,2011_006812.xml
14.0,0.0,153.0,260.0,374.0,2011_006815.xml
14.0,17.0,20.0,238.0,441.0,2011_006816.xml
14.0,134.0,19.0,272.0,384.0,2011_006816.xml
14.0,238.0,108.0,377.0,374.0,2011_006817.xml
14.0,4.0,67.0,264.0,374.0,2011_006818.xml
14.0,87.0,23.0,170.0,318.0,2011_006819.xml
14.0,326.0,15.0,433.0,144.0,2011_006820.xml
14.0,150.0,234.0,255.0,358.0,2011_006823.xml
14.0,70.0,161.0,291.0,399.0,2011_006824.xml
14.0,147.0,30.0,301.0,451.0,2011_006825.xml
14.0,373.0,116.0,443.0,357.0,2011_006825.xml
14.0,277.0,142.0,354.0,359.0,2011_006825.xml
14.0,2.0,2.0,372.0,332.0,2011_006827.xml
14.0,165.0,130.0,239.0,370.0,2011_006828.xml
14.0,92.0,299.0,152.0,460.0,2011_006833.xml
14.0,149.0,234.0,163.0,270.0,2011_006833.xml
14.0,215.0,171.0,339.0,374.0,2011_006834.xml
14.0,306.0,21.0,378.0,219.0,2011_006835.xml
14.0,135.0,0.0,285.0,345.0,2011_006835.xml
14.0,153.0,71.0,300.0,305.0,2011_006838.xml
14.0,87.0,78.0,347.0,331.0,2011_006839.xml
14.0,0.0,142.0,213.0,374.0,2011_006840.xml
14.0,217.0,61.0,273.0,210.0,2011_006842.xml
14.0,266.0,124.0,318.0,311.0,2011_006842.xml
14.0,205.0,117.0,357.0,374.0,2011_006843.xml
14.0,179.0,52.0,370.0,374.0,2011_006846.xml
14.0,153.0,64.0,280.0,256.0,2011_006849.xml
14.0,17.0,69.0,322.0,411.0,2011_006850.xml
14.0,89.0,40.0,425.0,374.0,2011_006853.xml
14.0,100.0,123.0,234.0,300.0,2011_006854.xml
14.0,165.0,10.0,473.0,374.0,2011_006855.xml
14.0,195.0,63.0,263.0,231.0,2011_006856.xml
14.0,268.0,61.0,381.0,273.0,2011_006857.xml
14.0,198.0,44.0,326.0,399.0,2011_006858.xml
14.0,54.0,16.0,199.0,374.0,2011_006861.xml
14.0,449.0,165.0,499.0,330.0,2011_006861.xml
14.0,175.0,183.0,323.0,374.0,2011_006864.xml
14.0,215.0,54.0,300.0,193.0,2011_006867.xml
14.0,43.0,80.0,105.0,170.0,2011_006868.xml
14.0,206.0,228.0,267.0,315.0,2011_006870.xml
14.0,0.0,0.0,276.0,374.0,2011_006871.xml
14.0,96.0,48.0,290.0,374.0,2011_006871.xml
14.0,141.0,36.0,305.0,283.0,2011_006871.xml
14.0,98.0,35.0,239.0,338.0,2011_006873.xml
14.0,0.0,26.0,374.0,499.0,2011_006876.xml
14.0,70.0,3.0,377.0,315.0,2011_006877.xml
14.0,308.0,60.0,437.0,269.0,2011_006881.xml
14.0,46.0,25.0,166.0,239.0,2011_006885.xml
14.0,89.0,125.0,295.0,374.0,2011_006888.xml
14.0,311.0,147.0,359.0,202.0,2011_006890.xml
14.0,5.0,131.0,216.0,307.0,2011_006893.xml
14.0,311.0,16.0,473.0,399.0,2011_006894.xml
14.0,47.0,38.0,366.0,297.0,2011_006895.xml
14.0,263.0,106.0,452.0,374.0,2011_006896.xml
14.0,42.0,74.0,450.0,435.0,2011_006897.xml
14.0,0.0,31.0,114.0,404.0,2011_006899.xml
14.0,91.0,238.0,175.0,355.0,2011_006900.xml
14.0,59.0,58.0,253.0,418.0,2011_006906.xml
14.0,302.0,208.0,393.0,287.0,2011_006907.xml
14.0,52.0,38.0,155.0,196.0,2011_006910.xml
14.0,0.0,7.0,413.0,389.0,2011_006912.xml
14.0,82.0,165.0,122.0,218.0,2011_006913.xml
14.0,211.0,151.0,255.0,219.0,2011_006913.xml
14.0,273.0,144.0,313.0,200.0,2011_006913.xml
14.0,475.0,130.0,499.0,169.0,2011_006913.xml
14.0,73.0,118.0,253.0,330.0,2011_006914.xml
14.0,272.0,40.0,457.0,374.0,2011_006916.xml
14.0,41.0,260.0,133.0,353.0,2011_006917.xml
14.0,116.0,102.0,358.0,499.0,2011_006921.xml
14.0,182.0,73.0,290.0,196.0,2011_006922.xml
14.0,93.0,8.0,293.0,467.0,2011_006923.xml
14.0,153.0,42.0,280.0,142.0,2011_006925.xml
14.0,335.0,191.0,465.0,332.0,2011_006927.xml
14.0,248.0,115.0,323.0,332.0,2011_006927.xml
14.0,91.0,10.0,213.0,332.0,2011_006927.xml
14.0,0.0,140.0,79.0,332.0,2011_006927.xml
14.0,99.0,27.0,252.0,320.0,2011_006928.xml
14.0,127.0,47.0,385.0,374.0,2011_006930.xml
14.0,193.0,58.0,298.0,227.0,2011_006933.xml
14.0,317.0,196.0,395.0,332.0,2011_006934.xml
14.0,241.0,207.0,291.0,312.0,2011_006934.xml
14.0,166.0,218.0,212.0,302.0,2011_006934.xml
14.0,88.0,204.0,130.0,310.0,2011_006934.xml
14.0,16.0,199.0,84.0,332.0,2011_006934.xml
14.0,445.0,224.0,473.0,289.0,2011_006934.xml
14.0,218.0,269.0,241.0,304.0,2011_006935.xml
14.0,65.0,266.0,95.0,312.0,2011_006935.xml
14.0,42.0,267.0,64.0,314.0,2011_006935.xml
14.0,203.0,264.0,212.0,285.0,2011_006935.xml
14.0,233.0,447.0,251.0,499.0,2011_006936.xml
14.0,278.0,61.0,373.0,217.0,2011_006939.xml
14.0,104.0,87.0,288.0,374.0,2011_006940.xml
14.0,232.0,157.0,334.0,374.0,2011_006940.xml
14.0,328.0,30.0,393.0,116.0,2011_006942.xml
14.0,16.0,58.0,260.0,374.0,2011_006944.xml
14.0,207.0,194.0,317.0,248.0,2011_006945.xml
14.0,133.0,88.0,299.0,301.0,2011_006950.xml
14.0,0.0,114.0,378.0,374.0,2011_006951.xml
14.0,331.0,7.0,392.0,176.0,2011_006953.xml
14.0,183.0,90.0,400.0,332.0,2011_006954.xml
14.0,172.0,73.0,298.0,445.0,2011_006961.xml
14.0,321.0,165.0,374.0,252.0,2011_006964.xml
14.0,35.0,77.0,335.0,499.0,2011_006965.xml
14.0,0.0,109.0,87.0,374.0,2011_006966.xml
14.0,97.0,115.0,176.0,332.0,2011_006966.xml
14.0,214.0,141.0,291.0,332.0,2011_006966.xml
14.0,283.0,118.0,360.0,325.0,2011_006966.xml
14.0,232.0,81.0,343.0,271.0,2011_006972.xml
14.0,119.0,111.0,253.0,438.0,2011_006974.xml
14.0,358.0,107.0,405.0,256.0,2011_006975.xml
14.0,448.0,115.0,488.0,230.0,2011_006975.xml
14.0,0.0,10.0,385.0,374.0,2011_006981.xml
14.0,161.0,39.0,399.0,289.0,2011_006982.xml
14.0,131.0,37.0,262.0,329.0,2011_006985.xml
14.0,196.0,84.0,433.0,301.0,2011_006988.xml
14.0,0.0,200.0,146.0,499.0,2011_006989.xml
14.0,197.0,107.0,226.0,197.0,2011_006992.xml
14.0,42.0,106.0,92.0,218.0,2011_006992.xml
14.0,253.0,35.0,499.0,374.0,2011_006993.xml
14.0,68.0,105.0,269.0,374.0,2011_006993.xml
14.0,228.0,88.0,372.0,374.0,2011_006994.xml
14.0,0.0,72.0,108.0,374.0,2011_006995.xml
14.0,151.0,67.0,499.0,374.0,2011_006996.xml
14.0,130.0,0.0,455.0,297.0,2011_006998.xml
14.0,201.0,129.0,327.0,454.0,2011_007001.xml
14.0,91.0,127.0,324.0,374.0,2011_007002.xml
14.0,136.0,66.0,251.0,380.0,2011_007003.xml
14.0,66.0,40.0,225.0,257.0,2011_007004.xml
14.0,7.0,76.0,332.0,455.0,2011_007008.xml
14.0,170.0,119.0,458.0,374.0,2011_007009.xml
14.0,149.0,65.0,314.0,306.0,2011_007009.xml
14.0,136.0,55.0,235.0,310.0,2011_007010.xml
14.0,83.0,36.0,165.0,164.0,2011_007012.xml
14.0,152.0,48.0,266.0,196.0,2011_007015.xml
14.0,79.0,84.0,437.0,374.0,2011_007016.xml
14.0,40.0,127.0,227.0,343.0,2011_007018.xml
14.0,359.0,97.0,499.0,309.0,2011_007019.xml
14.0,102.0,36.0,224.0,299.0,2011_007022.xml
14.0,128.0,164.0,208.0,300.0,2011_007023.xml
14.0,163.0,123.0,290.0,374.0,2011_007024.xml
14.0,100.0,74.0,250.0,466.0,2011_007026.xml
14.0,0.0,70.0,250.0,307.0,2011_007027.xml
14.0,322.0,47.0,460.0,275.0,2011_007028.xml
14.0,0.0,42.0,142.0,162.0,2011_007028.xml
14.0,33.0,118.0,215.0,374.0,2011_007028.xml
14.0,340.0,104.0,499.0,374.0,2011_007028.xml
14.0,197.0,58.0,337.0,130.0,2011_007028.xml
14.0,33.0,96.0,307.0,479.0,2011_007029.xml
14.0,244.0,23.0,353.0,359.0,2011_007031.xml
14.0,348.0,199.0,453.0,374.0,2011_007032.xml
14.0,170.0,231.0,238.0,374.0,2011_007032.xml
14.0,312.0,237.0,378.0,374.0,2011_007032.xml
14.0,257.0,0.0,432.0,301.0,2011_007033.xml
14.0,0.0,0.0,96.0,310.0,2011_007033.xml
14.0,49.0,9.0,181.0,191.0,2011_007033.xml
14.0,157.0,34.0,268.0,367.0,2011_007034.xml
14.0,8.0,90.0,355.0,483.0,2011_007036.xml
14.0,117.0,88.0,253.0,221.0,2011_007037.xml
14.0,260.0,79.0,426.0,332.0,2011_007038.xml
14.0,184.0,155.0,321.0,369.0,2011_007040.xml
14.0,34.0,81.0,177.0,423.0,2011_007041.xml
14.0,154.0,103.0,290.0,434.0,2011_007041.xml
14.0,191.0,117.0,437.0,364.0,2011_007042.xml
14.0,0.0,66.0,207.0,461.0,2011_007044.xml
14.0,224.0,158.0,362.0,383.0,2011_007044.xml
14.0,0.0,177.0,251.0,374.0,2011_007050.xml
14.0,0.0,25.0,499.0,332.0,2011_007051.xml
14.0,116.0,188.0,147.0,246.0,2011_007053.xml
14.0,171.0,194.0,202.0,240.0,2011_007053.xml
14.0,260.0,194.0,298.0,251.0,2011_007053.xml
14.0,235.0,99.0,323.0,313.0,2011_007056.xml
14.0,334.0,103.0,392.0,180.0,2011_007059.xml
14.0,157.0,199.0,192.0,398.0,2011_007061.xml
14.0,0.0,13.0,408.0,335.0,2011_007066.xml
14.0,28.0,268.0,57.0,327.0,2011_007068.xml
14.0,157.0,0.0,499.0,374.0,2011_007070.xml
14.0,138.0,172.0,211.0,408.0,2011_007071.xml
14.0,7.0,0.0,275.0,199.0,2011_007072.xml
14.0,274.0,34.0,407.0,317.0,2011_007072.xml
14.0,103.0,88.0,145.0,267.0,2011_007073.xml
14.0,41.0,71.0,107.0,241.0,2011_007073.xml
14.0,0.0,71.0,45.0,312.0,2011_007073.xml
14.0,131.0,66.0,215.0,332.0,2011_007073.xml
14.0,206.0,102.0,385.0,332.0,2011_007073.xml
14.0,426.0,92.0,465.0,200.0,2011_007073.xml
14.0,230.0,169.0,271.0,257.0,2011_007076.xml
14.0,168.0,150.0,480.0,374.0,2011_007078.xml
14.0,0.0,0.0,430.0,374.0,2011_007079.xml
14.0,334.0,221.0,499.0,374.0,2011_007081.xml
14.0,113.0,104.0,279.0,374.0,2011_007083.xml
14.0,145.0,0.0,359.0,250.0,2011_007087.xml
14.0,146.0,98.0,287.0,374.0,2011_007090.xml
14.0,83.0,0.0,296.0,201.0,2011_007093.xml
14.0,61.0,41.0,240.0,499.0,2011_007095.xml
14.0,67.0,77.0,249.0,499.0,2011_007096.xml
14.0,169.0,9.0,492.0,332.0,2011_007097.xml
14.0,109.0,0.0,315.0,357.0,2011_007100.xml
14.0,115.0,18.0,258.0,481.0,2011_007107.xml
14.0,168.0,140.0,294.0,313.0,2011_007110.xml
14.0,161.0,0.0,499.0,374.0,2011_007112.xml
14.0,172.0,197.0,268.0,499.0,2011_007113.xml
14.0,59.0,203.0,225.0,374.0,2011_007115.xml
14.0,275.0,88.0,362.0,164.0,2011_007116.xml
14.0,177.0,0.0,499.0,272.0,2011_007117.xml
14.0,135.0,25.0,206.0,150.0,2011_007118.xml
14.0,0.0,20.0,360.0,442.0,2011_007119.xml
14.0,183.0,25.0,404.0,237.0,2011_007121.xml
14.0,73.0,50.0,301.0,328.0,2011_007123.xml
14.0,372.0,156.0,460.0,342.0,2011_007124.xml
14.0,197.0,0.0,487.0,350.0,2011_007130.xml
14.0,156.0,119.0,273.0,329.0,2011_007131.xml
14.0,79.0,131.0,164.0,296.0,2011_007131.xml
14.0,282.0,138.0,392.0,334.0,2011_007131.xml
14.0,118.0,50.0,408.0,374.0,2011_007132.xml
